text,label
It's over You,1
Hi,1
Hey,1
Joey   I gotta tell ya   I've been thinking,7
Oh   you know   the writing was good   and the director is good      and and my co-star's good,1
God   you have to tell me what happens tomorrow,1
Ow   I'm just going over the script now You wanna read lines with    me,5
Me Oh   no   I am not an actress,6
Oh   all right   I can ask Monica,7
Oh screw her   that part is mine,3
Right  ok   so just from the top of the page   right here,7
Okay  Hello Drake   I'm surprised to see you    here,5
I can't believe you married him,5
But what choice did I have He was keeping my sister    in a,3
So what about us Everything we feel for each other,0
It's over You,1
How can I,5
Hi,1
Hey,1
Joey   I gotta tell ya   I've been thinking,7
Oh   you know   the writing was good   and the director is good      and and my co-star's good,1
God   you have to tell me what happens tomorrow,1
Ow   I'm just going over the script now You wanna read lines with    me,5
Me Oh   no   I am not an actress,6
Oh   all right   I can ask Monica,7
Oh screw her   that part is mine,3
Right  ok   so just from the top of the page   right here,7
Okay  Hello Drake   I'm surprised to see you    here,5
I can't believe you married him,5
But what choice did I have He was keeping my sister    in a,3
So what about us Everything we feel for each other,0
It's over You,1
How can I,5
Knowing I'll never hold you in my arms again      or touch your skin   or feel your lips   knowing I'll never make love to you,0
Hi,1
Hey,1
Joey   I gotta tell ya   I've been thinking,7
Oh   you know   the writing was good   and the director is good      and and my co-star's good,1
God   you have to tell me what happens tomorrow,1
Ow   I'm just going over the script now You wanna read lines with    me,5
Me Oh   no   I am not an actress,6
Oh   all right   I can ask Monica,7
Oh screw her   that part is mine,3
Right  ok   so just from the top of the page   right here,7
Okay  Hello Drake   I'm surprised to see you    here,5
I can't believe you married him,5
But what choice did I have He was keeping my sister    in a,3
So what about us Everything we feel for each other,0
It's over You,1
How can I,5
Knowing I'll never hold you in my arms again      or touch your skin   or feel your lips   knowing I'll never make love to you,0
How can I accept that,0
I can never kiss you again when it's all I can do not    to kiss you right now,0
Kiss me,1
Hi,1
Hey,1
Joey   I gotta tell ya   I've been thinking,7
Oh   you know   the writing was good   and the director is good      and and my co-star's good,1
God   you have to tell me what happens tomorrow,1
Ow   I'm just going over the script now You wanna read lines with    me,5
Me Oh   no   I am not an actress,6
Oh   all right   I can ask Monica,7
Oh screw her   that part is mine,3
Right  ok   so just from the top of the page   right here,7
Okay  Hello Drake   I'm surprised to see you    here,5
I can't believe you married him,5
But what choice did I have He was keeping my sister    in a,3
So what about us Everything we feel for each other,0
It's over You,1
How can I,5
Knowing I'll never hold you in my arms again      or touch your skin   or feel your lips   knowing I'll never make love to you,0
How can I accept that,0
I can never kiss you again when it's all I can do not    to kiss you right now,0
Kiss me,1
What,5
Come on   you know   Thanksgiving Ooh   you got the bigger half What'd you wish for,1
The bigger half,7
I'd like to propose a toast,1
Little toast here   ding ding,1
I know this isn't the kind of Thanksgiving that all of you all planned   but for me   this has been really great   you know   I think because it didn't involve divorce or projectile vomiting,1
Anyway   I was just thinking   I mean   if you'd gone to Vail   and if you guys'd been with your family   if you didn't have syphilis and stuff   we wouldn't be all together   you know,3
Come on   you know   Thanksgiving Ooh   you got the bigger half What'd you wish for,1
The bigger half,7
I'd like to propose a toast,1
Little toast here   ding ding,1
I know this isn't the kind of Thanksgiving that all of you all planned   but for me   this has been really great   you know   I think because it didn't involve divorce or projectile vomiting,1
Anyway   I was just thinking   I mean   if you'd gone to Vail   and if you guys'd been with your family   if you didn't have syphilis and stuff   we wouldn't be all together   you know,3
So I guess what I'm trying to say is that I'm very thankful that all of your Thanksgivings sucked,1
Now   hold on,3
Hold on,3
Look   look   your daughter and I are supposed to leave tonight for our honeymoon   now-now you-you tell her that I'm gonna be at that airport and I hope that she'll be there too,3
Oh yeah   I said Rachel's name   but it didn't mean anything   Okay,3
She's-she's just a friend and that's all,3
That's all,0
Now   hold on,3
Hold on,3
Look   look   your daughter and I are supposed to leave tonight for our honeymoon   now-now you-you tell her that I'm gonna be at that airport and I hope that she'll be there too,3
Oh yeah   I said Rachel's name   but it didn't mean anything   Okay,3
She's-she's just a friend and that's all,3
That's all,0
Now just tell Emily that I love her and that I can't imagine spending my life with anyone else,3
Now   hold on,3
Hold on,3
Look   look   your daughter and I are supposed to leave tonight for our honeymoon   now-now you-you tell her that I'm gonna be at that airport and I hope that she'll be there too,3
Oh yeah   I said Rachel's name   but it didn't mean anything   Okay,3
She's-she's just a friend and that's all,3
That's all,0
Now just tell Emily that I love her and that I can't imagine spending my life with anyone else,3
Please   promise me that you'll tell her that,0
What happened,5
Well   I don't know,5
We fell asleep That is all,7
What happened,5
Well   I don't know,5
We fell asleep That is all,7
Yeah Yep Yeah All right   well uh   I'd better go,7
What happened,5
Well   I don't know,5
We fell asleep That is all,7
Yeah Yep Yeah All right   well uh   I'd better go,7
I think that would be best,7
Yeah All right   I'll talk to you later,7
Okay But not about this,3
What happened,5
Well   I don't know,5
We fell asleep That is all,7
Yeah Yep Yeah All right   well uh   I'd better go,7
I think that would be best,7
Yeah All right   I'll talk to you later,7
Okay But not about this,3
No Never Never  Bye,3
What happened,5
Well   I don't know,5
We fell asleep That is all,7
Yeah Yep Yeah All right   well uh   I'd better go,7
I think that would be best,7
Yeah All right   I'll talk to you later,7
Okay But not about this,3
No Never Never  Bye,3
No touch No touch,7
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Irony,5
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Irony,5
Not a fan   alright ,7
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Irony,5
Not a fan   alright ,7
See   here's  the thing,7
I went home and told my wife about Tulsa and she won't go,7
See   me   I  love Tulsa,1
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Irony,5
Not a fan   alright ,7
See   here's  the thing,7
I went home and told my wife about Tulsa and she won't go,7
See   me   I  love Tulsa,1
Tulsa is heaven,1
Tulsa is Italy--Please don't make me go  there,4
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Irony,5
Not a fan   alright ,7
See   here's  the thing,7
I went home and told my wife about Tulsa and she won't go,7
See   me   I  love Tulsa,1
Tulsa is heaven,1
Tulsa is Italy--Please don't make me go  there,4
Chandler   I,1
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Irony,5
Not a fan   alright ,7
See   here's  the thing,7
I went home and told my wife about Tulsa and she won't go,7
See   me   I  love Tulsa,1
Tulsa is heaven,1
Tulsa is Italy--Please don't make me go  there,4
Chandler   I,1
No no no,4
Look   Carol   can I call you Carol,7
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Irony,5
Not a fan   alright ,7
See   here's  the thing,7
I went home and told my wife about Tulsa and she won't go,7
See   me   I  love Tulsa,1
Tulsa is heaven,1
Tulsa is Italy--Please don't make me go  there,4
Chandler   I,1
No no no,4
Look   Carol   can I call you Carol,7
Wh-why  would I when your name is Elaine,1
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Irony,5
Not a fan   alright ,7
See   here's  the thing,7
I went home and told my wife about Tulsa and she won't go,7
See   me   I  love Tulsa,1
Tulsa is heaven,1
Tulsa is Italy--Please don't make me go  there,4
Chandler   I,1
No no no,4
Look   Carol   can I call you Carol,7
Wh-why  would I when your name is Elaine,1
Oh what a great picture of your son    strapping,1
That's a picture of your daughter   isn't it    well she's lovely,1
I like a girl with a strong jaw,0
Umm ma'am   do you have a minute  I kind of have some bad news I don't think I can move to Tulsa,0
What,5
It's a funny story   actually,7
I kind of fell asleep  in the meeting this morning so when I said I'd move to Tulsa   I didn't really  know what I was saying,7
You fell asleep,5
But only because I was up all night worried about this  meeting   ain't that funny,4
Irony,5
Not a fan   alright ,7
See   here's  the thing,7
I went home and told my wife about Tulsa and she won't go,7
See   me   I  love Tulsa,1
Tulsa is heaven,1
Tulsa is Italy--Please don't make me go  there,4
Chandler   I,1
No no no,4
Look   Carol   can I call you Carol,7
Wh-why  would I when your name is Elaine,1
Oh what a great picture of your son    strapping,1
That's a picture of your daughter   isn't it    well she's lovely,1
I like a girl with a strong jaw,0
I'll call you from Tulsa,7
Hi,7
Hey,7
How are you,7
I'm not too bad Fortunately   blue's my colour How-how did you know I was here,7
Because I'm Monica Geller It was my credit card you were using,7
That I was not expecting,5
Hi,7
Hey,7
How are you,7
I'm not too bad Fortunately   blue's my colour How-how did you know I was here,7
Because I'm Monica Geller It was my credit card you were using,7
That I was not expecting,5
I want you to know   it wasn't me who turned you in,7
Oh Thanks,7
Hi,7
Hey,7
How are you,7
I'm not too bad Fortunately   blue's my colour How-how did you know I was here,7
Because I'm Monica Geller It was my credit card you were using,7
That I was not expecting,5
I want you to know   it wasn't me who turned you in,7
Oh Thanks,7
No   thank you You have given me so much I mean   if it wasn't for you   I would never have gotten to sing,1
Hi,7
Hey,7
How are you,7
I'm not too bad Fortunately   blue's my colour How-how did you know I was here,7
Because I'm Monica Geller It was my credit card you were using,7
That I was not expecting,5
I want you to know   it wasn't me who turned you in,7
Oh Thanks,7
No   thank you You have given me so much I mean   if it wasn't for you   I would never have gotten to sing,1
Well   actually   you only got to sing 'Memo-',7
I just can't believe you're in here,5
Hi,7
Hey,7
How are you,7
I'm not too bad Fortunately   blue's my colour How-how did you know I was here,7
Because I'm Monica Geller It was my credit card you were using,7
That I was not expecting,5
I want you to know   it wasn't me who turned you in,7
Oh Thanks,7
No   thank you You have given me so much I mean   if it wasn't for you   I would never have gotten to sing,1
Well   actually   you only got to sing 'Memo-',7
I just can't believe you're in here,5
I mean   what am I gonna do without you,0
Uh Oh   Mindy   you are so stupid Oh   we are both so stupid,6
What do you mean,7
Smell familiar,7
Uh Oh   Mindy   you are so stupid Oh   we are both so stupid,6
What do you mean,7
Smell familiar,7
Oh no,4
Uh Oh   Mindy   you are so stupid Oh   we are both so stupid,6
What do you mean,7
Smell familiar,7
Oh no,4
Oh   I am so sorry,0
Uh Oh   Mindy   you are so stupid Oh   we are both so stupid,6
What do you mean,7
Smell familiar,7
Oh no,4
Oh   I am so sorry,0
No me   I am so sorry,0
Well   there's no way I'm gonna get a shot,4
Maybe they can take the needle and thquirt it into my mouth   you know   like a thquirt gun,4
Doctor   can I see you for just a minute please My brother has a slight phobia about needles,7
Did you tell him about my thquirt gun idea,7
Um   the doctor says it's gotta be a needle,7
You're just gonna have to be brave   ok,7
Can you do that for me,7
Ok,7
Ok Oh boy You are doin' so good You wanna squeeze my hand,7
Yes,4
Um   the doctor says it's gotta be a needle,7
You're just gonna have to be brave   ok,7
Can you do that for me,7
Ok,7
Ok Oh boy You are doin' so good You wanna squeeze my hand,7
Yes,4
All right   Ross   don't squeeze it so hard,7
Honey   really   don't squeeze it so hard,3
You're gonna love me so much I got Sting tickets,1
Oh my God I do love you How did you do it,1
Welllet's just say,7
You're a mean old woman,3
No Wait no Shut upI mean don't cry Let me get my checkbook,0
Look honey   you don't have to do this   okay,5
It's the strength you have inside that means the most to me,1
Oh Hey   Mr Treeger,4
: What are you doing,7
Ummm Oh I'm sorry  It's a little old but,1
Oh Hey   Mr Treeger,4
: What are you doing,7
Ummm Oh I'm sorry  It's a little old but,1
: No You're clogging up the chute that I spent a half-hour unclogging,3
Oh Hey   Mr Treeger,4
: What are you doing,7
Ummm Oh I'm sorry  It's a little old but,1
: No You're clogging up the chute that I spent a half-hour unclogging,3
I'm sorry I didn'tI don't come in here a lot,0
Oh Hey   Mr Treeger,4
: What are you doing,7
Ummm Oh I'm sorry  It's a little old but,1
: No You're clogging up the chute that I spent a half-hour unclogging,3
I'm sorry I didn'tI don't come in here a lot,0
: Oh yeah   of course you don't,3
": Cause you're a little princess ""Daddy   buy me a pizza Daddy   buy me a candy factory Daddy   make the cast of",6
Oh Hey   Mr Treeger,4
: What are you doing,7
Ummm Oh I'm sorry  It's a little old but,1
: No You're clogging up the chute that I spent a half-hour unclogging,3
I'm sorry I didn'tI don't come in here a lot,0
: Oh yeah   of course you don't,3
": Cause you're a little princess ""Daddy   buy me a pizza Daddy   buy me a candy factory Daddy   make the cast of",6
: You think you could make a mess and the big man in coveralls will come in here and clean it up   huh,3
Hello,1
What's this,7
Hello,1
What's this,7
Oh right its that girl's phone number,7
Yeah-yeah   there it is   just a phone number a really hot girl gave me,1
Hello,1
What's this,7
Oh right its that girl's phone number,7
Yeah-yeah   there it is   just a phone number a really hot girl gave me,1
It's no big deal   I mean it is her home phone number   but Whoa,5
Hello,1
What's this,7
Oh right its that girl's phone number,7
Yeah-yeah   there it is   just a phone number a really hot girl gave me,1
It's no big deal   I mean it is her home phone number   but Whoa,5
Whoa-whoops   I almost lost this baby,1
Hello,1
What's this,7
Oh right its that girl's phone number,7
Yeah-yeah   there it is   just a phone number a really hot girl gave me,1
It's no big deal   I mean it is her home phone number   but Whoa,5
Whoa-whoops   I almost lost this baby,1
Yeah   the lovely Amanda gives me her number and I-I go and drop it,3
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
Yeah What-what did Tag say,7
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
Yeah What-what did Tag say,7
Tag is not the father And Joey knows now,0
I do Rach I do   and I so happy for you,1
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
Yeah What-what did Tag say,7
Tag is not the father And Joey knows now,0
I do Rach I do   and I so happy for you,1
Oh wow   you didn't even try to unhook my bra,5
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
Yeah What-what did Tag say,7
Tag is not the father And Joey knows now,0
I do Rach I do   and I so happy for you,1
Oh wow   you didn't even try to unhook my bra,5
So are you ever gonna tell whoever it is,7
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
Yeah What-what did Tag say,7
Tag is not the father And Joey knows now,0
I do Rach I do   and I so happy for you,1
Oh wow   you didn't even try to unhook my bra,5
So are you ever gonna tell whoever it is,7
No   I will I'm just not up for it tonight,7
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
Yeah What-what did Tag say,7
Tag is not the father And Joey knows now,0
I do Rach I do   and I so happy for you,1
Oh wow   you didn't even try to unhook my bra,5
So are you ever gonna tell whoever it is,7
No   I will I'm just not up for it tonight,7
Hey Rach listen   no matter what this guy says I want you to know you're not gonna be alone in this,1
I'm not,5
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
Yeah What-what did Tag say,7
Tag is not the father And Joey knows now,0
I do Rach I do   and I so happy for you,1
Oh wow   you didn't even try to unhook my bra,5
So are you ever gonna tell whoever it is,7
No   I will I'm just not up for it tonight,7
Hey Rach listen   no matter what this guy says I want you to know you're not gonna be alone in this,1
I'm not,5
Listen I uh  It's a scary world out there especially if you're a single mom,4
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
Yeah What-what did Tag say,7
Tag is not the father And Joey knows now,0
I do Rach I do   and I so happy for you,1
Oh wow   you didn't even try to unhook my bra,5
So are you ever gonna tell whoever it is,7
No   I will I'm just not up for it tonight,7
Hey Rach listen   no matter what this guy says I want you to know you're not gonna be alone in this,1
I'm not,5
Listen I uh  It's a scary world out there especially if you're a single mom,4
Y'know   I always felt like you and I have this-this special bond,7
I don't know how any of these got opened,5
You opened them all,5
I know I know I am a terrible person I mean   Chandler is never going to trust me with anything ever again,1
Oh hey You got my parent's gift,1
Yeah What is that,7
Well   I don't know I think it does something to salami,0
Hey How'd it go,0
Yeah What-what did Tag say,7
Tag is not the father And Joey knows now,0
I do Rach I do   and I so happy for you,1
Oh wow   you didn't even try to unhook my bra,5
So are you ever gonna tell whoever it is,7
No   I will I'm just not up for it tonight,7
Hey Rach listen   no matter what this guy says I want you to know you're not gonna be alone in this,1
I'm not,5
Listen I uh  It's a scary world out there especially if you're a single mom,4
Y'know   I always felt like you and I have this-this special bond,7
So    Rachel Green will you marry me,1
I can't believe her   y'know it's justit's so typical,6
Now Monica   I know you're upset   but don't forget,7
There is going to be a wedding   you are going to throw the bouquet   and,7
Paris,7
I can't believe her   y'know it's justit's so typical,6
Now Monica   I know you're upset   but don't forget,7
There is going to be a wedding   you are going to throw the bouquet   and,7
Paris,7
We will take a moonlit walk on the Rue de la ,7
Keep talking,7
Then we will sprinkle rose pedals on the bed and make love Not just because it's romantic   but because I can,1
I can't believe her   y'know it's justit's so typical,6
Now Monica   I know you're upset   but don't forget,7
There is going to be a wedding   you are going to throw the bouquet   and,7
Paris,7
We will take a moonlit walk on the Rue de la ,7
Keep talking,7
Then we will sprinkle rose pedals on the bed and make love Not just because it's romantic   but because I can,1
I love you,1
Yes,1
I win again,1
Ha-ha,1
That's like 500 bucks you owe me,1
Whoo-ho-hoo,1
$500 that is a loooot of electricity,1
Whoo-ho-ho,1
I gotta buy some food,7
Yes,1
I win again,1
Ha-ha,1
That's like 500 bucks you owe me,1
Whoo-ho-hoo,1
$500 that is a loooot of electricity,1
Whoo-ho-ho,1
I gotta buy some food,7
Okay   give me a chance to win my money back Okay Sudden death   one goal   $1  000,7
You serious,5
Yes,1
I win again,1
Ha-ha,1
That's like 500 bucks you owe me,1
Whoo-ho-hoo,1
$500 that is a loooot of electricity,1
Whoo-ho-ho,1
I gotta buy some food,7
Okay   give me a chance to win my money back Okay Sudden death   one goal   $1  000,7
You serious,5
Oh yes,3
Yes,1
I win again,1
Ha-ha,1
That's like 500 bucks you owe me,1
Whoo-ho-hoo,1
$500 that is a loooot of electricity,1
Whoo-ho-ho,1
I gotta buy some food,7
Okay   give me a chance to win my money back Okay Sudden death   one goal   $1  000,7
You serious,5
Oh yes,3
Okay   get ready to owe me,1
Yes,1
I win again,1
Ha-ha,1
That's like 500 bucks you owe me,1
Whoo-ho-hoo,1
$500 that is a loooot of electricity,1
Whoo-ho-ho,1
I gotta buy some food,7
Okay   give me a chance to win my money back Okay Sudden death   one goal   $1  000,7
You serious,5
Oh yes,3
Okay   get ready to owe me,1
Okay,7
Yes,1
I win again,1
Ha-ha,1
That's like 500 bucks you owe me,1
Whoo-ho-hoo,1
$500 that is a loooot of electricity,1
Whoo-ho-ho,1
I gotta buy some food,7
Okay   give me a chance to win my money back Okay Sudden death   one goal   $1  000,7
You serious,5
Oh yes,3
Okay   get ready to owe me,1
Okay,7
Okay   here we go Ready,7
Yes,1
I win again,1
Ha-ha,1
That's like 500 bucks you owe me,1
Whoo-ho-hoo,1
$500 that is a loooot of electricity,1
Whoo-ho-ho,1
I gotta buy some food,7
Okay   give me a chance to win my money back Okay Sudden death   one goal   $1  000,7
You serious,5
Oh yes,3
Okay   get ready to owe me,1
Okay,7
Okay   here we go Ready,7
No No No Noone can beat me,3
Yes,1
I win again,1
Ha-ha,1
That's like 500 bucks you owe me,1
Whoo-ho-hoo,1
$500 that is a loooot of electricity,1
Whoo-ho-ho,1
I gotta buy some food,7
Okay   give me a chance to win my money back Okay Sudden death   one goal   $1  000,7
You serious,5
Oh yes,3
Okay   get ready to owe me,1
Okay,7
Okay   here we go Ready,7
No No No Noone can beat me,3
See Now   that's why only the little fake men are supposed to do all the kicking,4
Who is that,5
Don't worry   I'm brave,0
I am brave,4
Who is that,5
Don't worry   I'm brave,0
I am brave,4
II am brave,4
No-no-no-no,4
Can you tell me who is there please,7
Who is that,5
Don't worry   I'm brave,0
I am brave,4
II am brave,4
No-no-no-no,4
Can you tell me who is there please,7
Hi,1
Hi Do you know what time it is,7
Who is that,5
Don't worry   I'm brave,0
I am brave,4
II am brave,4
No-no-no-no,4
Can you tell me who is there please,7
Hi,1
Hi Do you know what time it is,7
It's candy time My roommate says that they taste like little drops of heaven,1
Oh please  Did you hear that Little drops of heaven,1
Who is that,5
Don't worry   I'm brave,0
I am brave,4
II am brave,4
No-no-no-no,4
Can you tell me who is there please,7
Hi,1
Hi Do you know what time it is,7
It's candy time My roommate says that they taste like little drops of heaven,1
Oh please  Did you hear that Little drops of heaven,1
4:00 AM,7
So   can I get some candy,7
Who is that,5
Don't worry   I'm brave,0
I am brave,4
II am brave,4
No-no-no-no,4
Can you tell me who is there please,7
Hi,1
Hi Do you know what time it is,7
It's candy time My roommate says that they taste like little drops of heaven,1
Oh please  Did you hear that Little drops of heaven,1
4:00 AM,7
So   can I get some candy,7
I am sorry   but some of us have to,7
Umm   listen I am sorry   but I'll put some out first thing in the morning,0
Who is that,5
Don't worry   I'm brave,0
I am brave,4
II am brave,4
No-no-no-no,4
Can you tell me who is there please,7
Hi,1
Hi Do you know what time it is,7
It's candy time My roommate says that they taste like little drops of heaven,1
Oh please  Did you hear that Little drops of heaven,1
4:00 AM,7
So   can I get some candy,7
I am sorry   but some of us have to,7
Umm   listen I am sorry   but I'll put some out first thing in the morning,0
Well okay   I'll swing by later Do you live in this building,7
Um-hmm,7
Who is that,5
Don't worry   I'm brave,0
I am brave,4
II am brave,4
No-no-no-no,4
Can you tell me who is there please,7
Hi,1
Hi Do you know what time it is,7
It's candy time My roommate says that they taste like little drops of heaven,1
Oh please  Did you hear that Little drops of heaven,1
4:00 AM,7
So   can I get some candy,7
I am sorry   but some of us have to,7
Umm   listen I am sorry   but I'll put some out first thing in the morning,0
Well okay   I'll swing by later Do you live in this building,7
Um-hmm,7
Mm Seems like I would've remembered you,5
Aaron You gotta let me go The guy's hammered,1
I'm sorry Joey   as long as he's here and he's conscious we're still shooting,7
You wouldn't happen to have a very big fork,7
So I uh   I just talked to the director That's it   we're done for the day,7
Aaron You gotta let me go The guy's hammered,1
I'm sorry Joey   as long as he's here and he's conscious we're still shooting,7
You wouldn't happen to have a very big fork,7
So I uh   I just talked to the director That's it   we're done for the day,7
Well have we finished the scene,5
Aaron You gotta let me go The guy's hammered,1
I'm sorry Joey   as long as he's here and he's conscious we're still shooting,7
You wouldn't happen to have a very big fork,7
So I uh   I just talked to the director That's it   we're done for the day,7
Well have we finished the scene,5
Yeah Youyou were wonderful,1
Aaron You gotta let me go The guy's hammered,1
I'm sorry Joey   as long as he's here and he's conscious we're still shooting,7
You wouldn't happen to have a very big fork,7
So I uh   I just talked to the director That's it   we're done for the day,7
Well have we finished the scene,5
Yeah Youyou were wonderful,1
As were you,7
Aaron You gotta let me go The guy's hammered,1
I'm sorry Joey   as long as he's here and he's conscious we're still shooting,7
You wouldn't happen to have a very big fork,7
So I uh   I just talked to the director That's it   we're done for the day,7
Well have we finished the scene,5
Yeah Youyou were wonderful,1
As were you,7
So I got your car   it's right outside,7
Aaron You gotta let me go The guy's hammered,1
I'm sorry Joey   as long as he's here and he's conscious we're still shooting,7
You wouldn't happen to have a very big fork,7
So I uh   I just talked to the director That's it   we're done for the day,7
Well have we finished the scene,5
Yeah Youyou were wonderful,1
As were you,7
So I got your car   it's right outside,7
Oh   thank you You're welcome,1
Aaron You gotta let me go The guy's hammered,1
I'm sorry Joey   as long as he's here and he's conscious we're still shooting,7
You wouldn't happen to have a very big fork,7
So I uh   I just talked to the director That's it   we're done for the day,7
Well have we finished the scene,5
Yeah Youyou were wonderful,1
As were you,7
So I got your car   it's right outside,7
Oh   thank you You're welcome,1
No-no-no We gotta go Come on  Here we go,4
What about these These look the same,7
Definitely,1
Not as each other,7
Oh   then no,7
What about these These look the same,7
Definitely,1
Not as each other,7
Oh   then no,7
Hey,1
Hi,3
What about these These look the same,7
Definitely,1
Not as each other,7
Oh   then no,7
Hey,1
Hi,3
You look amazing I'm the luckiest man in the world,1
Ohh   you're about to get a little luckier,1
What about these These look the same,7
Definitely,1
Not as each other,7
Oh   then no,7
Hey,1
Hi,3
You look amazing I'm the luckiest man in the world,1
Ohh   you're about to get a little luckier,1
Let me see the earrings,7
What about these These look the same,7
Definitely,1
Not as each other,7
Oh   then no,7
Hey,1
Hi,3
You look amazing I'm the luckiest man in the world,1
Ohh   you're about to get a little luckier,1
Let me see the earrings,7
Oh   honey   the earrings,7
What about these These look the same,7
Definitely,1
Not as each other,7
Oh   then no,7
