text,label
See buddy  that's all you need  a bunch of toothless guys hitting each other with sticks ,7
Pass it Pass it ,1
Get him GET HIM Get him Get- YESSS Not laughing now  are ya pal ,3
See buddy  that's all you need  a bunch of toothless guys hitting each other with sticks ,7
Pass it Pass it ,1
He's open ,1
Get him GET HIM Get him Get- YESSS Not laughing now  are ya pal ,3
See buddy  that's all you need  a bunch of toothless guys hitting each other with sticks ,7
Pass it Pass it ,1
He's open ,1
Shoot Shoot Shoot ,1
Hey  look  we're on that TV thing ,5
I am so psyched I kept this chair for myself ,1
Yeah  me too ,7
Yeah Wow Yknow  that this thing has speakers in the headrest ,5
I am so psyched I kept this chair for myself ,1
Yeah  me too ,7
Yeah Wow Yknow  that this thing has speakers in the headrest ,5
No Really ,5
I am so psyched I kept this chair for myself ,1
Yeah  me too ,7
Yeah Wow Yknow  that this thing has speakers in the headrest ,5
No Really ,5
Yeah You can hook it up to your TV ,1
I am so psyched I kept this chair for myself ,1
Yeah  me too ,7
Yeah Wow Yknow  that this thing has speakers in the headrest ,5
No Really ,5
Yeah You can hook it up to your TV ,1
My chair heals itself ,7
Tiger  Dragon Iceberg  Joseph  did you even study at all last night ,3
Yes Yes  I did ,0
Then do Iceberg ,3
G-sharp ,7
Tiger  Dragon Iceberg  Joseph  did you even study at all last night ,3
Yes Yes  I did ,0
Then do Iceberg ,3
G-sharp ,7
G ,7
Tiger  Dragon Iceberg  Joseph  did you even study at all last night ,3
Yes Yes  I did ,0
Then do Iceberg ,3
G-sharp ,7
G ,7
What I didn't touch a guitar ,5
Tiger  Dragon Iceberg  Joseph  did you even study at all last night ,3
Yes Yes  I did ,0
Then do Iceberg ,3
G-sharp ,7
G ,7
What I didn't touch a guitar ,5
No  but you're questioning my method ,3
Tiger  Dragon Iceberg  Joseph  did you even study at all last night ,3
Yes Yes  I did ,0
Then do Iceberg ,3
G-sharp ,7
G ,7
What I didn't touch a guitar ,5
No  but you're questioning my method ,3
No  I'm not questioning it  I'm saying it's stupid  What ,3
Tiger  Dragon Iceberg  Joseph  did you even study at all last night ,3
Yes Yes  I did ,0
Then do Iceberg ,3
G-sharp ,7
G ,7
What I didn't touch a guitar ,5
No  but you're questioning my method ,3
No  I'm not questioning it  I'm saying it's stupid  What ,3
Thank you ,7
Y'know none of my other student thought I was stupid ,3
Your other student  was you ,3
Yeah  well  y'know maybe you just need to try a little harder ,3
Look  maybe I need to try a real teacher ,3
Right here ,3
Here ,3
Andy Cooper  he teaches guitar and look ooh  there's a nice picture of him with a little kid and ,7
Hi ,1
Hi ,7
Hi  Umm  I think theres something that we really need to talk about ,1
I think we do Why dont we go inside  Look uh  I know why youre here ,0
Hi ,1
Hi ,7
Hi  Umm  I think theres something that we really need to talk about ,1
I think we do Why dont we go inside  Look uh  I know why youre here ,0
You do ,5
Hi ,1
Hi ,7
Hi  Umm  I think theres something that we really need to talk about ,1
I think we do Why dont we go inside  Look uh  I know why youre here ,0
You do ,5
Yeah  and to save you from any embarrassment umm  I think maybe I should talk first ,7
Hi ,1
Hi ,7
Hi  Umm  I think theres something that we really need to talk about ,1
I think we do Why dont we go inside  Look uh  I know why youre here ,0
You do ,5
Yeah  and to save you from any embarrassment umm  I think maybe I should talk first ,7
Okay ,7
Hi ,1
Hi ,7
Hi  Umm  I think theres something that we really need to talk about ,1
I think we do Why dont we go inside  Look uh  I know why youre here ,0
You do ,5
Yeah  and to save you from any embarrassment umm  I think maybe I should talk first ,7
Okay ,7
Okay  Uh  Ross and Rachel Rachel and Ross Thats been one heck of a see-saw hasnt it ,7
What ,5
Hi ,1
Hi ,7
Hi  Umm  I think theres something that we really need to talk about ,1
I think we do Why dont we go inside  Look uh  I know why youre here ,0
You do ,5
Yeah  and to save you from any embarrassment umm  I think maybe I should talk first ,7
Okay ,7
Okay  Uh  Ross and Rachel Rachel and Ross Thats been one heck of a see-saw hasnt it ,7
What ,5
I mean look  that-that one night we had was fun andand certainly passionate  but dont you think its better if we just stayed friends ,0
Hi ,1
Hi ,7
Hi  Umm  I think theres something that we really need to talk about ,1
I think we do Why dont we go inside  Look uh  I know why youre here ,0
You do ,5
Yeah  and to save you from any embarrassment umm  I think maybe I should talk first ,7
Okay ,7
Okay  Uh  Ross and Rachel Rachel and Ross Thats been one heck of a see-saw hasnt it ,7
What ,5
I mean look  that-that one night we had was fun andand certainly passionate  but dont you think its better if we just stayed friends ,0
Seriously What ,5
Okay ,7
Hi ,1
Hi ,7
Hi  Umm  I think theres something that we really need to talk about ,1
I think we do Why dont we go inside  Look uh  I know why youre here ,0
You do ,5
Yeah  and to save you from any embarrassment umm  I think maybe I should talk first ,7
Okay ,7
Okay  Uh  Ross and Rachel Rachel and Ross Thats been one heck of a see-saw hasnt it ,7
What ,5
I mean look  that-that one night we had was fun andand certainly passionate  but dont you think its better if we just stayed friends ,0
Seriously What ,5
Okay ,7
Okay ,7
Yknow what ,7
If you want to  we can do it one more time ,7
I mean Id-Id be okay with that ,7
In fact  I have some time right now ,7
Okay  yknow what Can I  can I talk now ,1
Hi ,1
Hi ,7
Hi  Umm  I think theres something that we really need to talk about ,1
I think we do Why dont we go inside  Look uh  I know why youre here ,0
You do ,5
Yeah  and to save you from any embarrassment umm  I think maybe I should talk first ,7
Okay ,7
Okay  Uh  Ross and Rachel Rachel and Ross Thats been one heck of a see-saw hasnt it ,7
What ,5
I mean look  that-that one night we had was fun andand certainly passionate  but dont you think its better if we just stayed friends ,0
Seriously What ,5
Okay ,7
Okay ,7
Yknow what ,7
If you want to  we can do it one more time ,7
I mean Id-Id be okay with that ,7
In fact  I have some time right now ,7
Okay  yknow what Can I  can I talk now ,1
Oh sure ,7
Im pregnant  Ross  Ross  Okay  whenever youre ready  And youre the father by the waybut you got that ,3
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
Okay ,7
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
Okay ,7
Okay  you know  you know when your in bed  with a woman ,1
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
Okay ,7
Okay  you know  you know when your in bed  with a woman ,1
Hmph ,7
And  ah  you know  your fooling around with her ,1
And you get all these like  mental images in your brain  you know  like Elle MacPherson  or that girl at the Xerox place ,1
With the belly-button ring Oh  muhawa ,1
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
Okay ,7
Okay  you know  you know when your in bed  with a woman ,1
Hmph ,7
And  ah  you know  your fooling around with her ,1
And you get all these like  mental images in your brain  you know  like Elle MacPherson  or that girl at the Xerox place ,1
With the belly-button ring Oh  muhawa ,1
I know  And then all of the sudden your Mom pops into your head ,3
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
Okay ,7
Okay  you know  you know when your in bed  with a woman ,1
Hmph ,7
And  ah  you know  your fooling around with her ,1
And you get all these like  mental images in your brain  you know  like Elle MacPherson  or that girl at the Xerox place ,1
With the belly-button ring Oh  muhawa ,1
I know  And then all of the sudden your Mom pops into your head ,3
And your like 'Mom  get outta here' ,3
You know  but of course  like  after that you can't possibly think of anything else  and you can't  you know  stop what your doing ,3
So it's kinda like  you're  you know ,7
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
Okay ,7
Okay  you know  you know when your in bed  with a woman ,1
Hmph ,7
And  ah  you know  your fooling around with her ,1
And you get all these like  mental images in your brain  you know  like Elle MacPherson  or that girl at the Xerox place ,1
With the belly-button ring Oh  muhawa ,1
I know  And then all of the sudden your Mom pops into your head ,3
And your like 'Mom  get outta here' ,3
You know  but of course  like  after that you can't possibly think of anything else  and you can't  you know  stop what your doing ,3
So it's kinda like  you're  you know ,7
You know You don't know ,5
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
Okay ,7
Okay  you know  you know when your in bed  with a woman ,1
Hmph ,7
And  ah  you know  your fooling around with her ,1
And you get all these like  mental images in your brain  you know  like Elle MacPherson  or that girl at the Xerox place ,1
With the belly-button ring Oh  muhawa ,1
I know  And then all of the sudden your Mom pops into your head ,3
And your like 'Mom  get outta here' ,3
You know  but of course  like  after that you can't possibly think of anything else  and you can't  you know  stop what your doing ,3
So it's kinda like  you're  you know ,7
You know You don't know ,5
Your Mom  your telling me  your telling me  about your Mom  what is the matter with you ,6
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
Okay ,7
Okay  you know  you know when your in bed  with a woman ,1
Hmph ,7
And  ah  you know  your fooling around with her ,1
And you get all these like  mental images in your brain  you know  like Elle MacPherson  or that girl at the Xerox place ,1
With the belly-button ring Oh  muhawa ,1
I know  And then all of the sudden your Mom pops into your head ,3
And your like 'Mom  get outta here' ,3
You know  but of course  like  after that you can't possibly think of anything else  and you can't  you know  stop what your doing ,3
So it's kinda like  you're  you know ,7
You know You don't know ,5
Your Mom  your telling me  your telling me  about your Mom  what is the matter with you ,6
You said ,7
I know ,1
Yes Wow  well  that-that was easy Okay  you-you go ,5
Okay ,7
Okay ,7
Okay  you know  you know when your in bed  with a woman ,1
Hmph ,7
And  ah  you know  your fooling around with her ,1
And you get all these like  mental images in your brain  you know  like Elle MacPherson  or that girl at the Xerox place ,1
With the belly-button ring Oh  muhawa ,1
I know  And then all of the sudden your Mom pops into your head ,3
And your like 'Mom  get outta here' ,3
You know  but of course  like  after that you can't possibly think of anything else  and you can't  you know  stop what your doing ,3
So it's kinda like  you're  you know ,7
You know You don't know ,5
Your Mom  your telling me  your telling me  about your Mom  what is the matter with you ,6
You said ,7
I said ' ,7
Oh ,5
Look at Emma ,5
I just cant decide who she looks more alike  you or Rachel ,7
Oh ,5
Look at Emma ,5
I just cant decide who she looks more alike  you or Rachel ,7
Oh what are you kidding Shes gorgeous  its all Rachel ,1
Oh ,5
Look at Emma ,5
I just cant decide who she looks more alike  you or Rachel ,7
Oh what are you kidding Shes gorgeous  its all Rachel ,1
Im sorry  for the last time  why arent you two together again ,7
No  I know ,7
I know  because youre not in that place ,7
Which would be fine  except you totally are ,7
Itsits complicated okay ,0
Oh ,5
Look at Emma ,5
I just cant decide who she looks more alike  you or Rachel ,7
Oh what are you kidding Shes gorgeous  its all Rachel ,1
Im sorry  for the last time  why arent you two together again ,7
No  I know ,7
I know  because youre not in that place ,7
Which would be fine  except you totally are ,7
Itsits complicated okay ,0
Yeah thats true Yeah  you love her You always have You have a child together There is no right answer ,7
Look  weve been together ,0
Okay ,7
Oh ,5
Look at Emma ,5
I just cant decide who she looks more alike  you or Rachel ,7
Oh what are you kidding Shes gorgeous  its all Rachel ,1
Im sorry  for the last time  why arent you two together again ,7
No  I know ,7
I know  because youre not in that place ,7
Which would be fine  except you totally are ,7
Itsits complicated okay ,0
Yeah thats true Yeah  you love her You always have You have a child together There is no right answer ,7
Look  weve been together ,0
Okay ,7
And then apart  and then together  and then apart  and now we have a baby ,0
Oh ,5
Look at Emma ,5
I just cant decide who she looks more alike  you or Rachel ,7
Oh what are you kidding Shes gorgeous  its all Rachel ,1
Im sorry  for the last time  why arent you two together again ,7
No  I know ,7
I know  because youre not in that place ,7
Which would be fine  except you totally are ,7
Itsits complicated okay ,0
Yeah thats true Yeah  you love her You always have You have a child together There is no right answer ,7
Look  weve been together ,0
Okay ,7
And then apart  and then together  and then apart  and now we have a baby ,0
Its just if-if we got together again and it didnt work outI could never do that to Emma ,0
I mean she-she thinking everything Oh thatsnow me ,0
What do they put something in the water in this place ,7
Oh ,5
Look at Emma ,5
I just cant decide who she looks more alike  you or Rachel ,7
Oh what are you kidding Shes gorgeous  its all Rachel ,1
Im sorry  for the last time  why arent you two together again ,7
No  I know ,7
I know  because youre not in that place ,7
Which would be fine  except you totally are ,7
Itsits complicated okay ,0
Yeah thats true Yeah  you love her You always have You have a child together There is no right answer ,7
Look  weve been together ,0
Okay ,7
And then apart  and then together  and then apart  and now we have a baby ,0
Its just if-if we got together again and it didnt work outI could never do that to Emma ,0
I mean she-she thinking everything Oh thatsnow me ,0
What do they put something in the water in this place ,7
Since Rachel and I were doing really  were doing really well right now ,0
Oh ,5
Look at Emma ,5
I just cant decide who she looks more alike  you or Rachel ,7
Oh what are you kidding Shes gorgeous  its all Rachel ,1
Im sorry  for the last time  why arent you two together again ,7
No  I know ,7
I know  because youre not in that place ,7
Which would be fine  except you totally are ,7
Itsits complicated okay ,0
Yeah thats true Yeah  you love her You always have You have a child together There is no right answer ,7
Look  weve been together ,0
Okay ,7
And then apart  and then together  and then apart  and now we have a baby ,0
Its just if-if we got together again and it didnt work outI could never do that to Emma ,0
I mean she-she thinking everything Oh thatsnow me ,0
What do they put something in the water in this place ,7
Since Rachel and I were doing really  were doing really well right now ,0
I know I know I know I know  and if you try to make it more you might wreck it ,7
Yeah  exactly ,7
God I forgot how much I love driving I have ,1
You dont have a ,7
Oh Ross youre so tense You just gotta relax  okay Just need to relax all right Just need to relax ,7
God I forgot how much I love driving I have ,1
You dont have a ,7
Oh Ross youre so tense You just gotta relax  okay Just need to relax all right Just need to relax ,7
What-what are you doing Are youOkay thats not funny Just stop horsing around ,3
God I forgot how much I love driving I have ,1
You dont have a ,7
Oh Ross youre so tense You just gotta relax  okay Just need to relax all right Just need to relax ,7
What-what are you doing Are youOkay thats not funny Just stop horsing around ,3
I am not horsing around  okay I am Porsching around ,1
God I forgot how much I love driving I have ,1
You dont have a ,7
Oh Ross youre so tense You just gotta relax  okay Just need to relax all right Just need to relax ,7
What-what are you doing Are youOkay thats not funny Just stop horsing around ,3
I am not horsing around  okay I am Porsching around ,1
Uh-oh ,4
God I forgot how much I love driving I have ,1
You dont have a ,7
Oh Ross youre so tense You just gotta relax  okay Just need to relax all right Just need to relax ,7
What-what are you doing Are youOkay thats not funny Just stop horsing around ,3
I am not horsing around  okay I am Porsching around ,1
Uh-oh ,4
Okay  stay calm Nothing is going to happen to you  you are not in that much trouble ,7
God I forgot how much I love driving I have ,1
You dont have a ,7
Oh Ross youre so tense You just gotta relax  okay Just need to relax all right Just need to relax ,7
What-what are you doing Are youOkay thats not funny Just stop horsing around ,3
I am not horsing around  okay I am Porsching around ,1
Uh-oh ,4
Okay  stay calm Nothing is going to happen to you  you are not in that much trouble ,7
Really You think so ,4
I was talking to myself Youre going down ,3
Hey honey I missed you today ,1
Oh  yeah ,5
Yeah  What d'you wanna do tonight ,7
Hey honey I missed you today ,1
Oh  yeah ,5
Yeah  What d'you wanna do tonight ,7
Oh  well Maybe we could ,7
Hey honey I missed you today ,1
Oh  yeah ,5
Yeah  What d'you wanna do tonight ,7
Oh  well Maybe we could ,7
Ok  trying to turn me on by making a mess ,1
Hey honey I missed you today ,1
Oh  yeah ,5
Yeah  What d'you wanna do tonight ,7
Oh  well Maybe we could ,7
Ok  trying to turn me on by making a mess ,1
Know your audience ,1
Besides  tomorrow we're doing those fertility tests and until then you need    to keep your tadpoles in the tank ,7
Hey honey I missed you today ,1
Oh  yeah ,5
Yeah  What d'you wanna do tonight ,7
Oh  well Maybe we could ,7
Ok  trying to turn me on by making a mess ,1
Know your audience ,1
Besides  tomorrow we're doing those fertility tests and until then you need    to keep your tadpoles in the tank ,7
We really need to take those tests ,0
Oh  hi Max Hey  do you know everybody ,7
No Have you seen David ,7
No  no  he hasn't been around ,7
Well  if you see him  tell him to pack his bags We are going to Minsk ,7
Minsk ,5
Oh  hi Max Hey  do you know everybody ,7
No Have you seen David ,7
No  no  he hasn't been around ,7
Well  if you see him  tell him to pack his bags We are going to Minsk ,7
Minsk ,5
Minsk It's in Russia ,7
I know where Minsk is ,7
Oh  hi Max Hey  do you know everybody ,7
No Have you seen David ,7
No  no  he hasn't been around ,7
Well  if you see him  tell him to pack his bags We are going to Minsk ,7
Minsk ,5
Minsk It's in Russia ,7
I know where Minsk is ,7
We got the grant Three years  all expenses paid ,1
Oh  hi Max Hey  do you know everybody ,7
No Have you seen David ,7
No  no  he hasn't been around ,7
Well  if you see him  tell him to pack his bags We are going to Minsk ,7
Minsk ,5
Minsk It's in Russia ,7
I know where Minsk is ,7
We got the grant Three years  all expenses paid ,1
So when  when do you leave ,7
January first ,7
You wanted to see me Professor Geller ,1
Yes Yes Please  come in ,7
Oo-oo ,1
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Yeah  he doesnt like me ,3
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Yeah  he doesnt like me ,3
He had CHEESE ,7
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Yeah  he doesnt like me ,3
He had CHEESE ,7
knock over the sandwich right when I was reaching for one ,3
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Yeah  he doesnt like me ,3
He had CHEESE ,7
knock over the sandwich right when I was reaching for one ,3
Ohh ,5
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Yeah  he doesnt like me ,3
He had CHEESE ,7
knock over the sandwich right when I was reaching for one ,3
Ohh ,5
Well  why dont you just get him fired ,7
I may have to  I hate to do it  but Im the star ,3
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Yeah  he doesnt like me ,3
He had CHEESE ,7
knock over the sandwich right when I was reaching for one ,3
Ohh ,5
Well  why dont you just get him fired ,7
I may have to  I hate to do it  but Im the star ,3
Yknow ,7
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Yeah  he doesnt like me ,3
He had CHEESE ,7
knock over the sandwich right when I was reaching for one ,3
Ohh ,5
Well  why dont you just get him fired ,7
I may have to  I hate to do it  but Im the star ,3
Yknow ,7
Theres a limit to how many sandwiches I can eat off the floor ,7
Excuse me ,7
Joey Tribbiani ,7
Joe Im glad I found ya  I got an audition for ya ,1
Wow ,5
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Yeah  he doesnt like me ,3
He had CHEESE ,7
knock over the sandwich right when I was reaching for one ,3
Ohh ,5
Well  why dont you just get him fired ,7
I may have to  I hate to do it  but Im the star ,3
Yknow ,7
Theres a limit to how many sandwiches I can eat off the floor ,7
Excuse me ,7
Joey Tribbiani ,7
Joe Im glad I found ya  I got an audition for ya ,1
Wow ,5
The thing is its kinda on the QT ,7
Pretty great Except I did get a little attitude from the robot ,1
Damn those robots  theyre supposed to be our ,3
Anyway  it wasnt the robot  it was the guy who controls him ,7
Yeah  he doesnt like me ,3
He had CHEESE ,7
knock over the sandwich right when I was reaching for one ,3
Ohh ,5
Well  why dont you just get him fired ,7
I may have to  I hate to do it  but Im the star ,3
Yknow ,7
Theres a limit to how many sandwiches I can eat off the floor ,7
Excuse me ,7
Joey Tribbiani ,7
Joe Im glad I found ya  I got an audition for ya ,1
Wow ,5
The thing is its kinda on the QT ,7
The actor who has the part doesnt know he might be fired ,7
Its the lead in a series  Mac and CHEESE ,7
Im the lead in Mac and CHEESE ,3
Oh good God If you want a baby so bad just go steal it ,3
What is going on with you Since when are you so crazy about babies ,5
Oh good God If you want a baby so bad just go steal it ,3
What is going on with you Since when are you so crazy about babies ,5
Im not crazy about babies Im crazy about us ,1
What ,5
Look  weve always talked about having babies someday ,7
Oh good God If you want a baby so bad just go steal it ,3
What is going on with you Since when are you so crazy about babies ,5
Im not crazy about babies Im crazy about us ,1
What ,5
Look  weve always talked about having babies someday ,7
Im not saying it has to be right now  but Im starting to think that we can handle it ,7
Were good ,7
Were really good ,1
Oh  did you catch him ,5
Wh-what did he say ,5
"He said  ""Nice to meet you Glenda""  Well  obviously I couldn't give him my real name" ,7
Why Why not ,5
Come on  you saw the way he ran out of here ,0
Oh  did you catch him ,5
Wh-what did he say ,5
"He said  ""Nice to meet you Glenda""  Well  obviously I couldn't give him my real name" ,7
Why Why not ,5
Come on  you saw the way he ran out of here ,0
He's gonna stick around and talk to the daughter he abandoned ,0
What did you say to him ,7
Well  I said  I told him y'know  that I was the executor person of Francis' will and that I needed to talk to him so I'm gonna meet him at the coffee house later ,7
Oh yeah  sure ,7
Okay  in about ten seconds youre gonna see him kiss me ,1
Oh yeah  sure ,7
Okay  in about ten seconds youre gonna see him kiss me ,1
And in about five seconds youre gonna see why ,7
Ross did I ever tell you about the time that I went backpacking through Western Europe ,7
Oh yeah  sure ,7
Okay  in about ten seconds youre gonna see him kiss me ,1
And in about five seconds youre gonna see why ,7
Ross did I ever tell you about the time that I went backpacking through Western Europe ,7
Okay  get ready to see some beggin ,1
Oh yeah  sure ,7
Okay  in about ten seconds youre gonna see him kiss me ,1
And in about five seconds youre gonna see why ,7
Ross did I ever tell you about the time that I went backpacking through Western Europe ,7
Okay  get ready to see some beggin ,1
Oh  you came on to Ross ,5
What ,5
Oh yeah  sure ,7
Okay  in about ten seconds youre gonna see him kiss me ,1
And in about five seconds youre gonna see why ,7
Ross did I ever tell you about the time that I went backpacking through Western Europe ,7
Okay  get ready to see some beggin ,1
Oh  you came on to Ross ,5
What ,5
Now Im so happy ,1
Oh yeah  sure ,7
Okay  in about ten seconds youre gonna see him kiss me ,1
And in about five seconds youre gonna see why ,7
Ross did I ever tell you about the time that I went backpacking through Western Europe ,7
Okay  get ready to see some beggin ,1
Oh  you came on to Ross ,5
What ,5
Now Im so happy ,1
What are you talking about ,5
You used the Europe story ,1
Thats the magic story you use when you wanna have sex ,3
How do you know about that story ,5
How do ,7
I heard it from my friend Irene who heard it from some guy ,7
Oh yeah  sure ,7
Okay  in about ten seconds youre gonna see him kiss me ,1
And in about five seconds youre gonna see why ,7
Ross did I ever tell you about the time that I went backpacking through Western Europe ,7
Okay  get ready to see some beggin ,1
Oh  you came on to Ross ,5
What ,5
Now Im so happy ,1
What are you talking about ,5
You used the Europe story ,1
Thats the magic story you use when you wanna have sex ,3
How do you know about that story ,5
How do ,7
I heard it from my friend Irene who heard it from some guy ,7
Some guy ,5
I cant believe this How long as this been going on ,5
Well umm  Alexandra has been ,7
Oh  it has a name ,5
Phoebe  dont get upset ,0
I cant believe this How long as this been going on ,5
Well umm  Alexandra has been ,7
Oh  it has a name ,5
Phoebe  dont get upset ,0
OkayOop Too late Im leaving Come on Chandler lets go ,3
Ben ,4
Oh  that's good Maybe he'll hear you and pull the cord ,3
Stop the bus Wait Wait Wait ,4
Are you sure he didn't break it because it really hurts ,7
No  it's just a good bone bruise And  right here  is the puncture wound from your ring ,7
Oh  I'm sorry  I'm really sorry ,0
Sorry ,0
Sorry ,0
I got my s's back ,1
Ben ,4
Oh  that's good Maybe he'll hear you and pull the cord ,3
Stop the bus Wait Wait Wait ,4
Are you sure he didn't break it because it really hurts ,7
No  it's just a good bone bruise And  right here  is the puncture wound from your ring ,7
Oh  I'm sorry  I'm really sorry ,0
Sorry ,0
Sorry ,0
I got my s's back ,1
Which we can celebrate later ,7
Ok  Paulo  why don't you just go get dressed  and then you be on your way  ok  bye-bye ,1
Rachel  how did this happen ,7
I don't know  I just kinda ran into him last night ,4
Ok  Paulo  why don't you just go get dressed  and then you be on your way  ok  bye-bye ,1
Rachel  how did this happen ,7
I don't know  I just kinda ran into him last night ,4
Where ,7
At his apartment Is this juice ,7
Ok  Paulo  why don't you just go get dressed  and then you be on your way  ok  bye-bye ,1
Rachel  how did this happen ,7
I don't know  I just kinda ran into him last night ,4
Where ,7
At his apartment Is this juice ,7
Whoa  whoa And the fact that you dumped him because he hit on Phoebe ,3
Oh God  I know I'm a pathetic loser ,0
I licked my arm  what ,5
It's breast milk ,7
So ,7
I licked my arm  what ,5
It's breast milk ,7
So ,7
Phoebe  that is juice  squeezed from a person ,7
What is the big deal ,3
What did you just do ,5
Ok  would people stop drinking the breast milk ,6
Aww ,5
Hey Pheebs  could you please not put your feet up on my newold sheet ,6
Oh sure  Noo ,1
Ohh ,5
My apothecary table ,5
Aww ,5
Hey Pheebs  could you please not put your feet up on my newold sheet ,6
Oh sure  Noo ,1
Ohh ,5
My apothecary table ,5
What ,5
Aww ,5
Hey Pheebs  could you please not put your feet up on my newold sheet ,6
Oh sure  Noo ,1
Ohh ,5
My apothecary table ,5
What ,5
Noooooo ,4
Aww ,5
Hey Pheebs  could you please not put your feet up on my newold sheet ,6
Oh sure  Noo ,1
Ohh ,5
My apothecary table ,5
What ,5
Noooooo ,4
Ross  where did you get this ,5
Oh my God  Phoebe  ,3
Aww ,5
Hey Pheebs  could you please not put your feet up on my newold sheet ,6
Oh sure  Noo ,1
Ohh ,5
My apothecary table ,5
What ,5
Noooooo ,4
Ross  where did you get this ,5
Oh my God  Phoebe  ,3
Wow Oh my God  well if theyve ripped off our table ours must be much more than one and fifty dollars ,3
Aww ,5
Hey Pheebs  could you please not put your feet up on my newold sheet ,6
Oh sure  Noo ,1
Ohh ,5
My apothecary table ,5
What ,5
Noooooo ,4
Ross  where did you get this ,5
Oh my God  Phoebe  ,3
Wow Oh my God  well if theyve ripped off our table ours must be much more than one and fifty dollars ,3
Well this doesnt even smell like opium ,6
Aww ,5
Hey Pheebs  could you please not put your feet up on my newold sheet ,6
Oh sure  Noo ,1
Ohh ,5
My apothecary table ,5
What ,5
Noooooo ,4
Ross  where did you get this ,5
Oh my God  Phoebe  ,3
Wow Oh my God  well if theyve ripped off our table ours must be much more than one and fifty dollars ,3
Well this doesnt even smell like opium ,6
Of course not  it smells like wine  which you spilled And thanks for wrecking my sheet by the way ,3
How is she ,0
It's too soon to tell She's resting  which is a good sign ,7
How's the hair ,7
I'm not gonna lie to you  Ross  it doesn't look good ,0
How is she ,0
It's too soon to tell She's resting  which is a good sign ,7
How's the hair ,7
I'm not gonna lie to you  Ross  it doesn't look good ,0
I put a clip on one side  which seems to have stopped the curling ,7
How is she ,0
It's too soon to tell She's resting  which is a good sign ,7
How's the hair ,7
I'm not gonna lie to you  Ross  it doesn't look good ,0
I put a clip on one side  which seems to have stopped the curling ,7
Can we see her ,7
Your hair looks too good  I think it would upset her Ross  why don't you come on in ,0
How is she ,0
It's too soon to tell She's resting  which is a good sign ,7
How's the hair ,7
I'm not gonna lie to you  Ross  it doesn't look good ,0
I put a clip on one side  which seems to have stopped the curling ,7
Can we see her ,7
Your hair looks too good  I think it would upset her Ross  why don't you come on in ,0
How're you doing ,0
Of course the packaging does appeal to grown-ups and kids alike ,7
Ross  you're being silly I've tried it  it's no big deal Just taste it ,1
That would be no ,6
Come on It doesn't taste bad ,7
Yeah  it's kinda sweet  sorta like  uh ,7
Cantaloupe juice ,1
Exactly ,7
You've tasted it You've tasted it ,5
Of course the packaging does appeal to grown-ups and kids alike ,7
Ross  you're being silly I've tried it  it's no big deal Just taste it ,1
That would be no ,6
Come on It doesn't taste bad ,7
Yeah  it's kinda sweet  sorta like  uh ,7
Cantaloupe juice ,1
Exactly ,7
You've tasted it You've tasted it ,5
Uh huh ,7
Of course the packaging does appeal to grown-ups and kids alike ,7
Ross  you're being silly I've tried it  it's no big deal Just taste it ,1
That would be no ,6
Come on It doesn't taste bad ,7
Yeah  it's kinda sweet  sorta like  uh ,7
Cantaloupe juice ,1
Exactly ,7
You've tasted it You've tasted it ,5
Uh huh ,7
Oh  you've tasted it ,3
I still don't get why Greg and Jenny would give us a fake number ,3
